ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wpcom_is_markdown,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Meta: subtitle,Meta: _subtitle,Meta: informacao_nutricional,Meta: _informacao_nutricional,Meta: modo_de_preparacao,Meta: _modo_de_preparacao,Meta: conservacao,Meta: _conservacao,Meta: outros,Meta: _outros,Meta: icons_0_icon_image,Meta: _icons_0_icon_image,Meta: icons_1_icon_image,Meta: _icons_1_icon_image,Meta: icons_2_icon_image,Meta: _icons_2_icon_image,Meta: icons_3_icon_image,Meta: _icons_3_icon_image,Meta: icons_4_icon_image,Meta: _icons_4_icon_image,Meta: icons_5_icon_image,Meta: _icons_5_icon_image,Meta: icons_6_icon_image,Meta: _icons_6_icon_image,Meta: icons,Meta: _icons,Download 1 name,Download 1 URL,Download 2 name,Download 2 URL
,simple,309937,Salsichas 100% Peru KCAL,1,0,visible,"Todo o sabor, sem peso na consciência.
A nossa gama KCAL ajuda-te a atingir os teus objetivos, permitindo uma contabilização de calorias rápida e livre de stress. Cada Salsicha KCAL é feita com 100% carne de Peru e tem apenas 22 calorias. Uma versão menos calórica com nota máxima no sabor, sem sentimento de culpa associado. Repleta de frescura e sabor para acompanhar um pequeno-almoço, snack ou refeição mais saudável e equilibrado. Promove o teu bem-estar!","Ingredientes: Carne de peru (53%) (origem UE), água, fibra vegetal, sal, proteína de SOJA, gelificantes (goma de tara, goma xantana, algas Eucheuma tranformadas e cloreto de potássio), especiarias (contém AIPO), emulsionantes (difosfatos), intensificador de sabor (glutamato monossódico), antioxidante (ascorbato de sódio) e conservante (nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.65 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309937.png,,,,,,,,,0,1,Gama,BEM-ESTAR,1,1,Espécie,Peru,1,1,Tipo de Produto,Salsichas,1,1,5un 160g,,"Energia (100g) 296KJ /70KCAL\n Energia (por porção) 95KJ / 22KCAL\n Lípidos (100g) 1.2\n Lípidos (por porção) < 0,5\n Dos quais saturados (100g) 0.4\n Dos quais saturados (por porção) < 0,1\n Hidratos de Carbono (100g) 1.8\n Hidratos de Carbono (por porção) 0.6\n Dos quais açucares (100g) 0.7\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 13\n Proteínas (por porção) 4.2\n Sal (100g) 1.8\n Sal (por porção) 0.58",,,,,,Apenas 22 calorias por salsicha; 100% Peru,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309938,Salsichas 100% Porco +Proteína,1,0,visible,"Para uma ajudinha extra no ginásio.
A nossa gama + PROTEÍNA ajuda-te a atingir os teus objetivos nutricionais e dá-te uma mãozinha extra para garantir aquele défice de proteína quando contabilizas as macros ao final do dia . Com 100% carne de Porco, são as salsichas ideais para um snack ou lanche rápido, ou para comer à refeição com os teus acompanhamentos favoritos, em massas, wraps, com ovos ou numa salada.","Ingredientes: Carne de suíno (54%) (origem Portugal), água, fibra vegetal, sal, proteína de SOJA, gelificantes (goma de tara, goma xantana, algas Eucheuma tranformadas e cloreto de potássio), especiarias (contém AIPO), emulsionantes (difosfatos), intensificadores de sabor (glutamato monossódico), antioxidantes (eritorbato de sódio) e conservantes (nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.65 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309938.png,,,,,,,,,0,1,Gama,GOURMET,1,1,Espécie,Porco,1,1,Tipo de Produto,Salsichas,1,1,5un 160g,,"Energia (100g) 401KJ/96KCAL\n Energia (por porção) 128KJ/31KCAL\n Lípidos (100g) 4.9\n Lípidos (por porção) 1.6\n Dos quais saturados (100g) 2\n Dos quais saturados (por porção) 0.6\n Hidratos de Carbono (100g) 1.9\n Hidratos de Carbono (por porção) 0.6\n Dos quais açucares (100g) 0.8\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 11\n Proteínas (por porção) 3.5\n Sal (100g) 1.5\n Sal (por porção) 0.48",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,309939,Salsichas 100% Peru +Proteína,1,0,visible,"Para uma ajudinha extra no ginásio.
A nossa gama + PROTEÍNA ajuda-te a atingir os teus objetivos nutricionais e dá-te uma mãozinha extra para garantir aquele défice de proteína quando contabilizas as macros ao final do dia . Com 100% carne de Peru, são as salsichas ideais para um snack ou lanche rápido, ou para comer à refeição com os teus acompanhamentos favoritos, em massas, wraps, com ovos ou numa salada.","Ingredientes: Carne de peru (54%) (origem UE), água, fibra vegetal, sal, proteína de SOJA, gelificantes (goma de tara, goma xantana, algas Eucheuma tranformadas e cloreto de potássio), especiarias (contém AIPO), emulsionantes (difosfatos), intensificador de sabor (glutamato monossódico), antioxidante (eritorbato de sódio) e conservante (nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.65 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/309939.png,,,,,,,,,0,1,Gama,GOURMET,1,1,Espécie,Peru,1,1,Tipo de Produto,Salsichas,1,1,5un 160g,,"Energia (100g) 284KJ/67KCAL\n Energia (por porção) 91KJ / 21KCAL\n Lípidos (100g) 0.6\n Lípidos (por porção) < 0,5\n Dos quais saturados (100g) 0.3\n Dos quais saturados (por porção) < 0,1\n Hidratos de Carbono (100g) 2.4\n Hidratos de Carbono (por porção) 0.8\n Dos quais açucares (100g) 0.6\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 13\n Proteínas (por porção) 4.2\n Sal (100g) 1.8\n Sal (por porção) 0.58",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310096,Salsichas Vegan,1,0,visible,"As Salsichas Vegan têm uma base de cenoura, salsa, cebola e alho. Uma opção conveniente e rápida de preparar, com alto teor em proteína, baixo teor de gorduras saturadas e são carregadas de sabor. São perfeitas para preparar uma versão vegana de qualquer prato típico português.
As Salsichas Vegan receberam a certificação V-Label de produto vegan em 2020, atribuída pela União Vegetariana Europeia (EVU), e são as primeiras salsichas com esta certificação desenvolvidas e produzidas por uma marca 100% portuguesa. Experimenta já as nossas Salsichas Vegan Izidoro Veggie Lovers!","Ingredientes: Água, óleo de girassol, proteína isolada de SOJA, azeite, proteína de batata, cebola frita [cebola, óleo de palma, farinha de trigo (isento glúten) e sal], sal, cenoura, especiarias (contém AIPO), dextrose e intensificadores de sabor (glutamato monossódico), alho, salsa e aroma de fumo.",,,taxable,,1,,,0,0,,,,,1,,,  3.95 ,IZIDORO VEGGIE LOVERS,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310096.png,,,,,,,,,0,1,Gama,VEGGIE,1,1,Espécie,Vegan,1,1,Tipo de Produto,Salsichas,1,1,5un 220g,,"Energia (100g) 931KJ/224KCAL\n Energia (por porção) 410KJ / 99KCAL\n Lípidos (100g) 18\n Lípidos (por porção) 7.9\n Dos quais saturados (100g) 2.4\n Dos quais saturados (por porção) 1.1\n Hidratos de Carbono (100g) 0.6\n Hidratos de Carbono (por porção) < 0,5\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 15\n Proteínas (por porção) 6.6\n Sal (100g) 2\n Sal (por porção) 0.88",,,,,,Certificação V-Label; Vegan,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310142,Salsichas Brunch,1,0,visible,"Para um pequeno almoço de 5 estrelas.
Já não precisas de sair de casa para disfrutar do melhor brunch da moda! As nossas Salsichas Brunch foram especialmente pensadas para serem a estrela do teu brunch e do teu pequeno-almoço. Ideais para acompanhar com ovos, à portuguesa ou à americana, com todo o sabor a que tens direito para começar o teu dia da melhor forma.","Ingredientes: Carne de suíno (Origem Portugal), carne separada mecanicamente de aves e suíno, água, amido, couratos, sal, proteína de SOJA, fibra vegetal, dextrose, gordura de suíno e aves, emulsionantes (trifosfatos), especiarias, antioxidante (eritorbato de sódio) e conservante (nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  1.99 ,IZIDORO O MERCEEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310142.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Porco e Aves,1,1,Tipo de Produto,Salsichas,1,1,8un 150g,,"Energia (100g) 554KJ/133KCAL\n Energia (por porção) 105KJ / 25KCAL\n Lípidos (100g) 8.9\n Lípidos (por porção) 1.7\n Dos quais saturados (100g) 3.3\n Dos quais saturados (por porção) 0.6\n Hidratos de Carbono (100g) 4.7\n Hidratos de Carbono (por porção) 0.9\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 8.5\n Proteínas (por porção) 1.6\n Sal (100g) 1.6\n Sal (por porção) 0.3",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310196,Fiambre Peito de Peru Forno a Lenha,1,0,visible,"A tradição do fumeiro, o sabor por inteiro.
O nosso Fiambre Peito de Peru em Forno a Lenha é produzido com fumo natural, o que lhe confere um sabor irresistível e tradicional. Perfeito para acompanhar com pão ao pequeno almoço, ou para confecionar um snack a meio do dia, em deliciosas fatias finas, frescas e suculentas.","Ingredientes: Peito de peru (origem UE), água, amido, reguladores de acidez (lactato de potássio e lactato de sódio), dextrose, emulsionantes (sorbitol e trifosfatos), sal, proteínas de LEITE (contém LACTOSE), aromas, gelificantes (carragenina, goma de alfarroba e goma xantana), intensificadores de sabor (glutamato monossódico, guanilato dissódico e inosinato dissódico), açúcar, conservantes (acetatos de sódio e nitrito de sódio), antioxidante (eritorbato de sódio), cloreto de potássio e aroma de fumo.",,,taxable,,1,,,0,0,,,,,1,,,  2.59 ,IZIDORO O CHARCUTEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310196.png,,,,,,,,,0,1,Gama,GOURMET,1,1,Espécie,Peru,1,1,Tipo de Produto,Fiambre,1,1,110+30g,,"Energia (100g) 324KJ / 76KCAL\n Energia (por porção) 39KJ / 9KCAL\n Lípidos (100g) 0.8\n Lípidos (por porção) < 0,5\n Dos quais saturados (100g) 0.4\n Dos quais saturados (por porção) < 0,1\n Hidratos de Carbono (100g) 3.3\n Hidratos de Carbono (por porção) < 0,5\n Dos quais açucares (100g) 0.9\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 14\n Proteínas (por porção) 1.7\n Sal (100g) 2\n Sal (por porção) 0.24",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310197,Fiambre Peito de Frango Forno a Lenha,1,0,visible,"A tradição do fumeiro, o sabor por inteiro.
O nosso Fiambre Peito de Frango em Forno a Lenha é produzido com fumo natural, o que lhe confere um sabor irresistível e tradicional. Perfeito para acompanhar com pão ao pequeno almoço, ou para confecionar um snack a meio do dia, em deliciosas fatias finas, frescas e suculentas.","Ingredientes: Peito de frango (Origem: UE), água, amido, reguladores de acidez (lactato de potássio e lactato de sódio), sal, emulsionantes (sorbitol e trifosfatos), dextrose, LACTOSE, proteínas de LEITE, aromas (contém produtos à base de SOJA), gelificantes (carragenina, goma de alfarroba e goma de xantana), açúcar, intensificadores de sabor (glutamato monossódico, guanilato dissódico e inosinato dissódico), antioxidante (eritorbato de sódio), cloreto de potássio e conservantes (acetatos de sódio e nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  2.59 ,IZIDORO O CHARCUTEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310197.png,,,,,,,,,0,1,Gama,GOURMET,1,1,Espécie,Frango,1,1,Tipo de Produto,Fiambre,1,1,110+30g,,"Energia (100g) 360KJ / 85KCAL\n Energia (por porção) 43KJ / 10KCAL\n Lípidos (100g) 1.1\n Lípidos (por porção) < 0,5\n Dos quais saturados (100g) 0.4\n Dos quais saturados (por porção) < 0,1\n Hidratos de Carbono (100g) 3.8\n Hidratos de Carbono (por porção) 0.5\n Dos quais açucares (100g) 0.8\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 15\n Proteínas (por porção) 1.8\n Sal (100g) 3.3\n Sal (por porção) 0.4",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310211,Salsichas Vegetais,1,0,visible,"As Salsichas Vegetais são feitas à base dos melhores vegetais da horta como a beterraba, os espinafres e mix de pimentos. Sem albumina de ovo, não integram qualquer proteína animal, são vegan e 100% origem vegetal. As Salsichas Vegetais também não têm glúten nem corantes na sua composição. Muito convenientes, rápidas de preparar, e repletas de sabor, são versáteis e rápidas de preparar, fáceis de cozinhar e capazes de convencer toda a família. Se fazes parte do clã Veggie Lovers não vais querer perder as nossas Salsichas Vegetais!","Ingredientes: Água, óleo de girassol, vegetais (cebola frita [cebola, óleo de palma, farinha de trigo (isento glúten) e sal], pimentos, beterraba, cenoura e espinafres), proteína isolada de SOJA (12%), azeite, proteína de batata, sal, especiarias (contém AIPO), intensificadores de sabor (glutamato monossódico) e aroma de fumo.",,,taxable,,1,,,0,0,,,,,1,,,  3.95 ,IZIDORO VEGGIE LOVERS,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310211.png,,,,,,,,,0,1,Gama,VEGGIE,1,1,Espécie,Vegan,1,1,Tipo de Produto,Salsichas,1,1,5un 220g,,"Energia (100g) 939KJ/226KCAL\n Energia (por porção) 413KJ / 100KCAL\n Lípidos (100g) 18\n Lípidos (por porção) 7.9\n Dos quais saturados (100g) 2.3\n Dos quais saturados (por porção) 1\n Hidratos de Carbono (100g) 3.5\n Hidratos de Carbono (por porção) 1.5\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 12\n Proteínas (por porção) 5.4\n Sal (100g) 1.5\n Sal (por porção) 0.66",,,,,,Certificação V-Label; Vegan,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310271,Paio York,1,0,visible,"Essencialmente para todos os dias.
Elaborado com lombo de porco, o nosso Paio York em fatias clássicas tem um sabor intenso e ligeiramente salgado. De carne 100% portuguesa, é Ideal para colocar em sandes, tostas, ou numa tábua de enchidos!","Ingredientes: Pá de suíno (84%) (Origem: Portugal), água, reguladores de acidez (lactato de sódio), dextrose, sal, emulsionantes (trifosfatos), especiarias, gelificantes (carragenina, goma de alfarroba e cloreto de potássio), pimentão doce, aroma de fumo, antioxidante (eritorbato de sódio) e conservante (nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  1.20 ,IZIDORO O CHARCUTEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310271.png,,,,,,,,,0,1,Gama,ESSENCIAL,1,1,Espécie,Porco,1,1,Tipo de Produto,Paio,1,1,85g,,"Energia (100g) 517KJ / 123KCAL\n Energia (por porção) 72KJ / 17KCAL\n Lípidos (100g) 4.5\n Lípidos (por porção) 0.6\n Dos quais saturados (100g) 2\n Dos quais saturados (por porção) < 0,5\n Hidratos de Carbono (100g) 3.1\n Hidratos de Carbono (por porção) < 0,5\n Dos quais açucares (100g) 3.1\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 18\n Proteínas (por porção) 2.5\n Sal (100g) 4.2\n Sal (por porção) 0.59",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310272,Bacon,1,0,visible,"Essencialmente para todos os dias.
Bacon em fatias para um pequeno almoço ou brunch em grande, ou para acompanhar pratos mais elaborados e impressionar a família e os amigos. De carne 100% portuguesa!","Ingredientes: Entremeada de suíno (96%) (Origem: Portugal), água, regulador de acidez (lactato de potássio), sal, xarope de glicose, emulsionantes (trifosfatos), aroma de fumo, antioxidante (eritorbato de sódio) e conservantes (acetatos de sódio e nitrito de sódio).",,,taxable,,1,,,0,0,,,,,1,,,  1.20 ,IZIDORO O CHARCUTEIRO,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310272.png,,,,,,,,,0,1,Gama,ESSENCIAL,1,1,Espécie,Porco,1,1,Tipo de Produto,Bacon,1,1,85g,,"Energia (100g) 1218KJ / 293KCAL\n Energia (por porção) 145KJ / 35KCAL\n Lípidos (100g) 20\n Lípidos (por porção) 2.8\n Dos quais saturados (100g) 7.8\n Dos quais saturados (por porção) 1.1\n Hidratos de Carbono (100g) 0.7\n Hidratos de Carbono (por porção) < 0,5\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 18\n Proteínas (por porção) 2.5\n Sal (100g) 2.3\n Sal (por porção) 0.32",,,,,,,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310372,Salsichas Vegan,1,0,visible,"As Salsichas Vegan têm uma base de cenoura, salsa, cebola e alho. Uma opção conveniente e rápida de preparar, com alto teor em proteína, baixo teor de gorduras saturadas e são carregadas de sabor. São perfeitas para preparar uma versão vegana de qualquer prato típico português.
As Salsichas Vegan receberam a certificação V-Label de produto vegan em 2020, atribuída pela União Vegetariana Europeia (EVU), e são as primeiras salsichas com esta certificação desenvolvidas e produzidas por uma marca 100% portuguesa. Experimenta já as nossas Salsichas Vegan Izidoro Veggie Lovers!","Ingredientes: Água, óleo de girassol, proteína isolada de SOJA, azeite, proteína de batata, cebola frita [cebola, óleo de palma, farinha de trigo (isento glúten) e sal], sal, cenoura, especiarias (contém AIPO), dextrose e intensificadores de sabor (glutamato monossódico), alho, salsa e aroma de fumo.",,,taxable,,1,,,0,0,,,,,1,,,  2.59 ,IZIDORO VEGGIE LOVERS,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310372.png,,,,,,,,,0,1,Gama,VEGGIE,1,1,Espécie,Vegan,1,1,Tipo de Produto,Salsichas,1,1,8un 180g,,"Energia (100g) 931KJ/224KCAL\n Energia (por porção) 210KJ / 50KCAL\n Lípidos (100g) 18\n Lípidos (por porção) 4.1\n Dos quais saturados (100g) 2.4\n Dos quais saturados (por porção) 0.5\n Hidratos de Carbono (100g) 0.6\n Hidratos de Carbono (por porção) < 0,5\n Dos quais açucares (100g) < 0,5\n Dos quais açucares (por porção) < 0,5\n \n \n Proteínas (100g) 15\n Proteínas (por porção) 3.4\n Sal (100g) 2\n Sal (por porção) 0.46",,,,,,Certificação V-Label; Vegan,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310541,Preparado Carne Bovino,1,0,visible,"O picado é nosso, a receita é sua.
A opção ideal para a ""tachada"" familiar, que podes preparar de antemão de forma fácil, rápida e conveniente. Perfeita para lasanhas, bolonhesas, ou o típico ""chili com carne"". Também podes confecionar ao fim-se-semana e fazer render durante a semana de trabalho para poupar tempo à hora da refeição! E claro, os miúdos também adoram.","Ingredientes: Carne de bovino (90%), água, farinha de milho, antioxidantes (citratos de sódio e ascorbato de sódio), conservantes (METABISSULFITO de sódio) e corantes (ácido carmínico).",,,taxable,,1,,,0,0,,,,,1,,,  3.99 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310541.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Bovino,1,1,Tipo de Produto,Picados,1,1,500g,,,,,,,,Para estufar,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310542,Hambúrgueres Bovino,1,0,visible,"No prato ou no pão, o sabor é anfitrião.
Escolhe os teus acompanhamentos peferidos e disfruta ao máximo dos nossos hambúrgueres. Saborosos e suculentos, são uma opção rápida de confecionar e muito fácil de deixar no ponto. Não há como errar!","Ingredientes: Carne de bovino (90%), água, farinha de milho, antioxidantes (citratos de sódio e ascorbato de sódio), conservantes (METABISSULFITO de sódio) e corantes (ácido carmínico).",,,taxable,,1,,,0,0,,,,,1,,,  3.99 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310542.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Bovino,1,1,Tipo de Produto,Picados,1,1,4un 380g,,,,,,,,Para grelhar ou fritar (3 minutos de cada lado),field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310543,Almôndegas Bovino,1,0,visible,"Cuidado! Podem rolar para o prato do lado.
Se és daqueles que perde tempo a fazer as tuas próprias Almôndegas é porque ainda não provaste as nossas! Cheias de sabor, ideais para acompanhar com o teu molho preferido e massa, ou para fazer uma refeição mais ligeira com os teus acompanhamentos favoritos. A nossa receita preferida? Com molho de tomate e uma salada verde.","Ingredientes: Carne de bovino (90%), água, farinha de milho, antioxidantes (citratos de sódio e ascorbato de sódio), conservantes (METABISSULFITO de sódio) e corantes (ácido carmínico).",,,taxable,,1,,,0,0,,,,,1,,,  3.49 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310543.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Bovino,1,1,Tipo de Produto,Picados,1,1,10un 350g,,,,,,,,Para estufar,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310544,Bifinhos Lombo Suíno Finíssimos,1,0,visible,"Fina no corte, rápida na confeção.
És amante de carne mas detestas passar horas ao fogão? A nossa gama de Bifinhos Finíssimos foi é para ti. Frita ou grelha os Bifinhos do Lombo durante 1 minuto de cada lado e já está. Só precisas de escolher o teu acompanhamento de eleição e tens uma refeição repleta de sabor, fácil e rápida!",Ingredientes: Carne de porco (bifinhos do lombo) refrigerada.,,,taxable,,1,,,0,0,,,,,1,,,  2.50 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310544.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Porco,1,1,Tipo de Produto,Fatiados Talho,1,1,200g,,,,,,,,Para grelhar ou fritar (1 minuto de cada lado),field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310545,Bifinhos Cachaço Suíno Finíssimos,1,0,visible,"Fina no corte, rápida na confeção.
És amante de carne mas detestas passar horas ao fogão? A nossa gama de Bifinhos Finíssimos foi é para ti. Frita ou grelha os Bifinhos do Cachaço durante 1 minuto de cada lado e já está. Só precisas de escolher o teu acompanhamento de eleição e tens uma refeição repleta de sabor, fácil e rápida!",Ingredientes: Carne de porco (bifinhos do cachaço) refrigerada.,,,taxable,,1,,,0,0,,,,,1,,,  2.50 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310545.png,,,,,,,,,0,1,Gama,ORIGINAL,1,1,Espécie,Porco,1,1,Tipo de Produto,Fatiados Talho,1,1,200g,,,,,,,,Para grelhar ou fritar (1 minuto de cada lado),field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
,simple,310546,Entrecôte Novilho Maturado,1,0,visible,"Depois de maturar sobre o assunto, fica tenra e suculenta.
Uma carne tenra, cheia de sucos e de sabor. Tempera a gosto e grelha ou frita durante 5 minutos de cada lado em lume médio para ficar no ponto.",Ingredientes: Carne de bovino (acém redondo) refrigerada. A carne é maturada em vácuo.,,,taxable,,1,,,0,0,,,,,1,,,  6.99 ,IZIDORO O TALHANTE,,,https://loja.izidoro.pt/wp-content/uploads/2021/05/310546.png,,,,,,,,,0,1,Gama,GOURMET,1,1,Espécie,Bovino,1,1,Tipo de Produto,Fatiados Talho,1,1,1un 250-350g,,,,,,,,14 dias de maturação; Para grelhar ou fritar (5 minutos de cada lado); Dica: Abra a embalagem e deixe a carne descansar durante 30 minutos! ,field_609f9c50d4bed,106,field_609faed7a882e,99,field_609faed7a882e,100,field_609faed7a882e,101,field_609faed7a882e,102,field_609faed7a882e,103,field_609faed7a882e,98,field_609faed7a882e,7,field_609faec3a882d,,,,
